date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:20:32	45118/45118	---M--	200	added ('OK')	image/jpeg	etag:%22b03e-61a31b54de756%22	http://pdamgowa.co.id/upload/small-a82590c8319550735f91656a6a4dc44a154514308020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-a82590c8319550735f91656a6a4dc44a154514308020240606.jpg	(from http://pdamgowa.co.id/gallery)
10:20:39	41480/41480	---M--	200	added ('OK')	image/jpeg	etag:%22a208-61a31b804b4ad%22	http://pdamgowa.co.id/upload/small-00226a6c465ae57abce33c5ededa6a66107184023120240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-00226a6c465ae57abce33c5ededa6a66107184023120240606.jpg	(from http://pdamgowa.co.id/gallery)
10:22:36	1084957/1084957	---M--	200	added ('OK')	image/jpeg	etag:%22108e1d-61a31b54de756%22	http://pdamgowa.co.id/upload/a82590c8319550735f91656a6a4dc44a154514308020240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/a82590c8319550735f91656a6a4dc44a154514308020240606.jpg	(from http://pdamgowa.co.id/gallery)
10:22:42	36601/36601	---M--	200	added ('OK')	image/jpeg	etag:%228ef9-61a31ba20978c%22	http://pdamgowa.co.id/upload/small-b6e51298ce3eb211f2c175396664995c153667942720240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-b6e51298ce3eb211f2c175396664995c153667942720240606.jpg	(from http://pdamgowa.co.id/gallery)
10:22:45	775292/775292	---M--	200	added ('OK')	image/jpeg	etag:%22bd47c-61a31ba20978c%22	http://pdamgowa.co.id/upload/b6e51298ce3eb211f2c175396664995c153667942720240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/b6e51298ce3eb211f2c175396664995c153667942720240606.jpg	(from http://pdamgowa.co.id/gallery)
10:22:52	35644/35644	---M--	200	added ('OK')	image/jpeg	etag:%228b3c-61a31bc2279cb%22	http://pdamgowa.co.id/upload/small-35755ad8afe10a5f512d87c5a10535d992086721720240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-35755ad8afe10a5f512d87c5a10535d992086721720240606.jpg	(from http://pdamgowa.co.id/gallery)
10:23:07	991085/991085	---M--	200	added ('OK')	image/jpeg	etag:%22f1f6d-61a31b804b4ad%22	http://pdamgowa.co.id/upload/00226a6c465ae57abce33c5ededa6a66107184023120240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/00226a6c465ae57abce33c5ededa6a66107184023120240606.jpg	(from http://pdamgowa.co.id/gallery)
10:23:14	37953/37953	---M--	200	added ('OK')	image/jpeg	etag:%229441-61a31a1baa2f4%22	http://pdamgowa.co.id/upload/small-254bc4b530794bdef55b9af3ba648de4122514584120240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-254bc4b530794bdef55b9af3ba648de4122514584120240606.jpg	(from http://pdamgowa.co.id/gallery)
10:24:58	778106/778106	---M--	200	added ('OK')	image/jpeg	etag:%22bdf7a-61a31a1baa2f4%22	http://pdamgowa.co.id/upload/254bc4b530794bdef55b9af3ba648de4122514584120240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/254bc4b530794bdef55b9af3ba648de4122514584120240606.jpg	(from http://pdamgowa.co.id/gallery)
10:25:08	49473/49473	---M--	200	added ('OK')	image/jpeg	etag:%22c141-5b445a1368080%22	http://pdamgowa.co.id/upload/small-182845aceb39c9e413e28fd549058cf848086195020201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-182845aceb39c9e413e28fd549058cf848086195020201117.jpg	(from http://pdamgowa.co.id/gallery)
10:25:08	7085695/7085695	---M--	200	added ('OK')	image/png	etag:%226c1e7f-5b3fcd1e30580%22	http://pdamgowa.co.id/upload/5ecc8cbfbf9a03e6c97ad02a9413675c92455310220201113.png	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/5ecc8cbfbf9a03e6c97ad02a9413675c92455310220201113.png	(from http://pdamgowa.co.id/pelanggan)
10:25:16	758205/758205	---M--	200	added ('OK')	image/jpeg	etag:%22b91bd-5b445a1368080%22	http://pdamgowa.co.id/upload/182845aceb39c9e413e28fd549058cf848086195020201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/182845aceb39c9e413e28fd549058cf848086195020201117.jpg	(from http://pdamgowa.co.id/gallery)
10:25:17	45524/45524	---M--	200	added ('OK')	image/jpeg	etag:%22b1d4-5b445bfd98500%22	http://pdamgowa.co.id/upload/small-566cc461ab150d6d439b195d9889cde120601186920201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-566cc461ab150d6d439b195d9889cde120601186920201117.jpg	(from http://pdamgowa.co.id/gallery)
10:25:17	972085/972085	---M--	200	added ('OK')	image/jpeg	etag:%22ed535-61a31bc2279cb%22	http://pdamgowa.co.id/upload/35755ad8afe10a5f512d87c5a10535d992086721720240606.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/35755ad8afe10a5f512d87c5a10535d992086721720240606.jpg	(from http://pdamgowa.co.id/gallery)
10:25:24	41819/41819	---M--	200	added ('OK')	image/jpeg	etag:%22a35b-5b445c35dc9c0%22	http://pdamgowa.co.id/upload/small-ec064572f9f9f2bfccde2e811da65273512218320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-ec064572f9f9f2bfccde2e811da65273512218320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:25:33	44854/44854	---M--	200	added ('OK')	image/jpeg	etag:%22af36-5b445ca84d7c0%22	http://pdamgowa.co.id/upload/small-1157ab4d670607e9a535a27ea574197590269204020201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-1157ab4d670607e9a535a27ea574197590269204020201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:17	266957/266957	---M--	200	added ('OK')	image/jpeg	etag:%22412cd-5b445e2c72b80%22	http://pdamgowa.co.id/upload/58c78c44771f14b4238bc2d796a21bd9177441346620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/58c78c44771f14b4238bc2d796a21bd9177441346620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:23	425362/425362	---M--	200	added ('OK')	image/jpeg	etag:%2267d92-5b445c35dc9c0%22	http://pdamgowa.co.id/upload/ec064572f9f9f2bfccde2e811da65273512218320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/ec064572f9f9f2bfccde2e811da65273512218320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:28	64605/64605	---M--	200	added ('OK')	image/jpeg	etag:%22fc5d-5b445e2c72b80%22	http://pdamgowa.co.id/upload/small-58c78c44771f14b4238bc2d796a21bd9177441346620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-58c78c44771f14b4238bc2d796a21bd9177441346620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:30	530787/530787	---M--	200	added ('OK')	image/jpeg	etag:%2281963-5b445bfd98500%22	http://pdamgowa.co.id/upload/566cc461ab150d6d439b195d9889cde120601186920201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/566cc461ab150d6d439b195d9889cde120601186920201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:34	34435/34435	---M--	200	added ('OK')	image/jpeg	etag:%228683-5b445e575d0c0%22	http://pdamgowa.co.id/upload/small-57a6f022e9adff505d711f6bb6df368b64868730620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-57a6f022e9adff505d711f6bb6df368b64868730620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:38	494558/494558	---M--	200	added ('OK')	image/jpeg	etag:%2278bde-5b445ca84d7c0%22	http://pdamgowa.co.id/upload/1157ab4d670607e9a535a27ea574197590269204020201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/1157ab4d670607e9a535a27ea574197590269204020201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:39	25075/25075	---M--	200	added ('OK')	image/jpeg	etag:%2261f3-5b445e73f9440%22	http://pdamgowa.co.id/upload/small-8d8066dab1a94119bc65bd5ed9e0475572416268320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-8d8066dab1a94119bc65bd5ed9e0475572416268320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:26:46	34435/34435	---M--	200	added ('OK')	image/jpeg	etag:%228683-5b445e955a300%22	http://pdamgowa.co.id/upload/small-57a6f022e9adff505d711f6bb6df368b110984398120201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-57a6f022e9adff505d711f6bb6df368b110984398120201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:11	256391/256391	---M--	200	added ('OK')	image/jpeg	etag:%223e987-5b445e73f9440%22	http://pdamgowa.co.id/upload/8d8066dab1a94119bc65bd5ed9e0475572416268320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/8d8066dab1a94119bc65bd5ed9e0475572416268320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:13	316284/316284	---M--	200	added ('OK')	image/jpeg	etag:%224d37c-5b445e575d0c0%22	http://pdamgowa.co.id/upload/57a6f022e9adff505d711f6bb6df368b64868730620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/57a6f022e9adff505d711f6bb6df368b64868730620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:17	33188/33188	---M--	200	added ('OK')	image/jpeg	etag:%2281a4-5b445eba8bac0%22	http://pdamgowa.co.id/upload/small-efc17d5da4907533d3bc750122c16c9579598060120201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-efc17d5da4907533d3bc750122c16c9579598060120201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:28	63855/63855	---M--	200	added ('OK')	image/jpeg	etag:%22f96f-5b445f0aa77c0%22	http://pdamgowa.co.id/upload/small-7dbfa5233c004d0e5abb7a41cc7c739c37061693320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-7dbfa5233c004d0e5abb7a41cc7c739c37061693320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:29	316284/316284	---M--	200	added ('OK')	image/jpeg	etag:%224d37c-5b445e955a300%22	http://pdamgowa.co.id/upload/57a6f022e9adff505d711f6bb6df368b110984398120201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/57a6f022e9adff505d711f6bb6df368b110984398120201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:30	280051/280051	---M--	200	added ('OK')	image/jpeg	etag:%22445f3-5b445eba8bac0%22	http://pdamgowa.co.id/upload/efc17d5da4907533d3bc750122c16c9579598060120201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/efc17d5da4907533d3bc750122c16c9579598060120201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:36	39344/39344	---M--	200	added ('OK')	image/jpeg	etag:%2299b0-5b445f3b4aa80%22	http://pdamgowa.co.id/upload/small-3d7c452abfba6a9e2b305ac5e6094d82137555285620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-3d7c452abfba6a9e2b305ac5e6094d82137555285620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:27:42	34478/34478	---M--	200	added ('OK')	image/jpeg	etag:%2286ae-5b445f5d9fb80%22	http://pdamgowa.co.id/upload/small-a4a01c47bc3114999c053477a638542591952101720201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-a4a01c47bc3114999c053477a638542591952101720201117.jpg	(from http://pdamgowa.co.id/gallery)
10:28:14	283101/283101	---M--	200	added ('OK')	image/jpeg	etag:%22451dd-5b445f3b4aa80%22	http://pdamgowa.co.id/upload/3d7c452abfba6a9e2b305ac5e6094d82137555285620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/3d7c452abfba6a9e2b305ac5e6094d82137555285620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:28:26	65135/65135	---M--	200	added ('OK')	image/jpeg	etag:%22fe6f-5b445f75773c0%22	http://pdamgowa.co.id/upload/small-8573f77a69662a7c690d87e4b524811b135248537620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-8573f77a69662a7c690d87e4b524811b135248537620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:28:35	400069/400069	---M--	200	added ('OK')	image/jpeg	etag:%2261ac5-5b445f5d9fb80%22	http://pdamgowa.co.id/upload/a4a01c47bc3114999c053477a638542591952101720201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/a4a01c47bc3114999c053477a638542591952101720201117.jpg	(from http://pdamgowa.co.id/gallery)
10:28:45	56557/56557	---M--	200	added ('OK')	image/jpeg	etag:%22dced-5b445f9307980%22	http://pdamgowa.co.id/upload/small-88b4c7b2885c10f03e4ae8281b88055c192434983820201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-88b4c7b2885c10f03e4ae8281b88055c192434983820201117.jpg	(from http://pdamgowa.co.id/gallery)
10:29:18	194311/194311	---M--	200	added ('OK')	image/jpeg	etag:%222f707-5b445fadbb880%22	http://pdamgowa.co.id/upload/51cc006efde21d8a5b4e536db1cb8c91136606118820201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/51cc006efde21d8a5b4e536db1cb8c91136606118820201117.jpg	(from http://pdamgowa.co.id/gallery)
10:29:26	42843/42843	---M--	200	added ('OK')	image/jpeg	etag:%22a75b-5b445fadbb880%22	http://pdamgowa.co.id/upload/small-51cc006efde21d8a5b4e536db1cb8c91136606118820201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-51cc006efde21d8a5b4e536db1cb8c91136606118820201117.jpg	(from http://pdamgowa.co.id/gallery)
10:29:32	878788/878788	---M--	200	added ('OK')	image/jpeg	etag:%22d68c4-5b445f0aa77c0%22	http://pdamgowa.co.id/upload/7dbfa5233c004d0e5abb7a41cc7c739c37061693320201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/7dbfa5233c004d0e5abb7a41cc7c739c37061693320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:29:40	46501/46501	---M--	200	added ('OK')	image/jpeg	etag:%22b5a5-5b44603dbcc40%22	http://pdamgowa.co.id/upload/small-7f12c51796241656568adae431b55f55160241512620201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-7f12c51796241656568adae431b55f55160241512620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:29:51	803091/803091	---M--	200	added ('OK')	image/jpeg	etag:%22c4113-5b445f75773c0%22	http://pdamgowa.co.id/upload/8573f77a69662a7c690d87e4b524811b135248537620201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/8573f77a69662a7c690d87e4b524811b135248537620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:30:00	46553/46553	---M--	200	added ('OK')	image/jpeg	etag:%22b5d9-5b4460a4bbf40%22	http://pdamgowa.co.id/upload/small-607750fc7d41a4be7b22539661f4784d184662192320201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-607750fc7d41a4be7b22539661f4784d184662192320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:30:17	695616/695616	---M--	200	added ('OK')	image/jpeg	etag:%22a9d40-5b445f9307980%22	http://pdamgowa.co.id/upload/88b4c7b2885c10f03e4ae8281b88055c192434983820201117.jpeg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/88b4c7b2885c10f03e4ae8281b88055c192434983820201117.jpg	(from http://pdamgowa.co.id/gallery)
10:30:25	45508/45508	---M--	200	added ('OK')	image/jpeg	etag:%22b1c4-5b4460f013100%22	http://pdamgowa.co.id/upload/small-7e9aa922c6b25f8dca8685ac3eda3d30147450724720201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-7e9aa922c6b25f8dca8685ac3eda3d30147450724720201117.jpg	(from http://pdamgowa.co.id/gallery)
10:33:46	1612027/1612027	---M--	200	added ('OK')	image/jpeg	etag:%221898fb-5b44603dbcc40%22	http://pdamgowa.co.id/upload/7f12c51796241656568adae431b55f55160241512620201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/7f12c51796241656568adae431b55f55160241512620201117.jpg	(from http://pdamgowa.co.id/gallery)
10:33:55	51850/51850	---M--	200	added ('OK')	image/jpeg	etag:%22ca8a-5b44613f3abc0%22	http://pdamgowa.co.id/upload/small-45b93704e1e1117444c456cb3ec4c27e110575097220201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/small-45b93704e1e1117444c456cb3ec4c27e110575097220201117.jpg	(from http://pdamgowa.co.id/gallery)
10:33:56	33/33	---M--	200	added ('OK')	text/css	etag:%2221-5b31f54588a00%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/contact.css	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/contact.css	(from http://pdamgowa.co.id/contact)
10:33:57	4671/4671	---M-Z	200	added ('OK')	application/javascript	etag:%22123f-5b31f54588a00-gzip%22	http://pdamgowa.co.id/content/themes-1/assets/pagescript/contact.js	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/content/themes-1/assets/pagescript/contact.js	(from http://pdamgowa.co.id/contact)
10:33:57	1594609/1594609	---M--	200	added ('OK')	image/jpeg	etag:%221854f1-5b4460a4bbf40%22	http://pdamgowa.co.id/upload/607750fc7d41a4be7b22539661f4784d184662192320201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/607750fc7d41a4be7b22539661f4784d184662192320201117.jpg	(from http://pdamgowa.co.id/gallery)
10:33:57	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2003:34:05%20GMT	http://pdamgowa.co.id/berita/content/themes-1/assets/pagescript/artikel.css	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/berita/content/themes-1/assets/pagescript/artikel.css	(from http://pdamgowa.co.id/berita/direktur-utama-perumda-tirta-jeneberang-melaksanakan-umroh-bersama-rombongan-pegawai-penerima-undian-umroh-2024)
10:34:09	1559420/1559420	---M--	200	added ('OK')	image/jpeg	etag:%2217cb7c-5b4460f013100%22	http://pdamgowa.co.id/upload/7e9aa922c6b25f8dca8685ac3eda3d30147450724720201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/7e9aa922c6b25f8dca8685ac3eda3d30147450724720201117.jpg	(from http://pdamgowa.co.id/gallery)
10:34:57	1823013/1823013	---M--	200	added ('OK')	image/jpeg	etag:%221bd125-5b44613f3abc0%22	http://pdamgowa.co.id/upload/45b93704e1e1117444c456cb3ec4c27e110575097220201117.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/45b93704e1e1117444c456cb3ec4c27e110575097220201117.jpg	(from http://pdamgowa.co.id/gallery)
10:35:08	1367589/1367589	---M--	200	added ('OK')	image/jpeg	etag:%2214de25-624a5ef14729e%22	https://pdamgowa.co.id/upload/de7994efc6d052ddc759e96fb312e85822402667220241017.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/de7994efc6d052ddc759e96fb312e85822402667220241017.jpg	(from http://pdamgowa.co.id/berita/direktur-utama-perumda-tirta-jeneberang-melaksanakan-umroh-bersama-rombongan-pegawai-penerima-undian-umroh-2024)
10:35:21	1793228/1793228	---M--	200	added ('OK')	image/jpeg	etag:%221b5ccc-6225b407656df%22	https://pdamgowa.co.id/upload/68e6e229864bdca14ea16a1d8f0b2c4f97687452120240918.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/68e6e229864bdca14ea16a1d8f0b2c4f97687452120240918.jpg	(from http://pdamgowa.co.id/berita/perumda-air-minum-tirta-jeneberang-tingkatkan-kualitas-layanan-melalui-pelatihan-dan-studi-banding)
10:35:21	1540938/1540938	---M--	200	added ('OK')	image/jpeg	etag:%2217834a-624a5f6b49566%22	https://pdamgowa.co.id/upload/080ade8e7238bf272a8704d957045f3155134868320241017.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/080ade8e7238bf272a8704d957045f3155134868320241017.jpg	(from http://pdamgowa.co.id/berita/direktur-utama-perumda-tirta-jeneberang-melaksanakan-umroh-bersama-rombongan-pegawai-penerima-undian-umroh-2024)
10:35:22	1872909/1872909	---M--	200	added ('OK')	image/jpeg	etag:%221c940d-6225b2bfc3913%22	https://pdamgowa.co.id/upload/7a95981a3232dbc0a3a39e188fb31c8866586745420240918.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/7a95981a3232dbc0a3a39e188fb31c8866586745420240918.jpg	(from http://pdamgowa.co.id/berita/perumda-air-minum-tirta-jeneberang-tingkatkan-kualitas-layanan-melalui-pelatihan-dan-studi-banding)
10:35:23	1552048/1552048	---M--	200	added ('OK')	image/jpeg	etag:%2217aeb0-6225b39cc3fe9%22	https://pdamgowa.co.id/upload/e2708b8d60f36158b57d5c73759f7763139569656420240918.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/e2708b8d60f36158b57d5c73759f7763139569656420240918.jpg	(from http://pdamgowa.co.id/berita/perumda-air-minum-tirta-jeneberang-tingkatkan-kualitas-layanan-melalui-pelatihan-dan-studi-banding)
10:35:24	1297130/1297130	---M--	200	added ('OK')	image/jpeg	etag:%2213caea-620bcd3a89397%22	https://pdamgowa.co.id/upload/45d7ee388d211f84cfc67c6540712b3568297084120240828.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/45d7ee388d211f84cfc67c6540712b3568297084120240828.jpg	(from http://pdamgowa.co.id/berita/perumda-air-minum-tirta-jeneberang-kabupaten-gowa-raih-juara-pertama-kategori-perumda-sedang-pembiayaan-alternatif-pada-perpamsi-award-2024)
10:35:25	323868/323868	---M--	200	added ('OK')	image/jpeg	etag:%224f11c-61e94a8881780%22	https://pdamgowa.co.id/upload/10ba27a595a7759f7bb717de65c01fa475831905320240801.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/10ba27a595a7759f7bb717de65c01fa475831905320240801.jpg	(from http://pdamgowa.co.id/berita/fgd-renbis-tahap-2-penyusunan-renbis-perumda-tirta-jeneberang-dalam-kerjasama-dengan-iuwash-usaid)
10:35:25	1461859/1461859	---M--	200	added ('OK')	image/jpeg	etag:%22164e63-620bcd74649ae%22	https://pdamgowa.co.id/upload/d85a72eb43aa0979369ebd9e6961e432126309921220240828.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/d85a72eb43aa0979369ebd9e6961e432126309921220240828.jpg	(from http://pdamgowa.co.id/berita/perumda-air-minum-tirta-jeneberang-kabupaten-gowa-raih-juara-pertama-kategori-perumda-sedang-pembiayaan-alternatif-pada-perpamsi-award-2024)
10:35:25	247238/247238	---M--	200	added ('OK')	image/jpeg	etag:%223c5c6-61e94a4705d47%22	https://pdamgowa.co.id/upload/33ef389ff1fd1b8dfcb6ffa6090992ed184985114420240801.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/33ef389ff1fd1b8dfcb6ffa6090992ed184985114420240801.jpg	(from http://pdamgowa.co.id/berita/fgd-renbis-tahap-2-penyusunan-renbis-perumda-tirta-jeneberang-dalam-kerjasama-dengan-iuwash-usaid)
10:36:01	292877/292877	---M--	200	added ('OK')	image/jpeg	etag:%224780d-61df64e4a90de%22	http://pdamgowa.co.id/upload/ccda5e26fb11e95c9fa23ee7d1371145207701696220240724.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/ccda5e26fb11e95c9fa23ee7d1371145207701696220240724.jpg	(from http://pdamgowa.co.id/berita/acara-fgd-bisnis-plan-perumda-air-minum-tirta-jeneberang)
10:36:02	229409/229409	---M--	200	added ('OK')	image/jpeg	etag:%2238021-61df6538562ea%22	https://pdamgowa.co.id/upload/fcb0bcd30bf65103423f32b4655373af63609047820240724.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/fcb0bcd30bf65103423f32b4655373af63609047820240724.jpg	(from http://pdamgowa.co.id/berita/acara-fgd-bisnis-plan-perumda-air-minum-tirta-jeneberang)
10:36:02	373662/373662	---M--	200	added ('OK')	image/jpeg	etag:%225b39e-61e94ac0c6939%22	https://pdamgowa.co.id/upload/3144097c78fba5d5edaf0dd9da47b03e68329104420240801.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/3144097c78fba5d5edaf0dd9da47b03e68329104420240801.jpg	(from http://pdamgowa.co.id/berita/fgd-renbis-tahap-2-penyusunan-renbis-perumda-tirta-jeneberang-dalam-kerjasama-dengan-iuwash-usaid)
10:36:02	327765/327765	---M--	200	added ('OK')	image/jpeg	etag:%2250055-61df66891fed4%22	https://pdamgowa.co.id/upload/eee8515f9b00e37646b3086dd3e8dce043773564420240724.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/eee8515f9b00e37646b3086dd3e8dce043773564420240724.jpg	(from http://pdamgowa.co.id/berita/acara-fgd-bisnis-plan-perumda-air-minum-tirta-jeneberang)
10:36:41	230860/230860	---M--	200	added ('OK')	image/jpeg	etag:%22385cc-61d80ad1f1ecb%22	https://pdamgowa.co.id/upload/ab94217e0a5a927dbab3afd58d4c4c0f119224756720240718.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/ab94217e0a5a927dbab3afd58d4c4c0f119224756720240718.jpg	(from http://pdamgowa.co.id/berita/pembukaan-pelatihan-pelayanan-prima-untuk-kepuasan-pelanggan-ke2-oleh-dirut-perumda-tirta-jeneberang-di-hotel-maleo-makassar)
10:36:43	248689/248689	---M--	200	added ('OK')	image/jpeg	etag:%223cb71-61d80a90be8e3%22	https://pdamgowa.co.id/upload/965618099999f71a6d4d535ab3c7eb5f168955163720240718.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/965618099999f71a6d4d535ab3c7eb5f168955163720240718.jpg	(from http://pdamgowa.co.id/berita/pembukaan-pelatihan-pelayanan-prima-untuk-kepuasan-pelanggan-ke2-oleh-dirut-perumda-tirta-jeneberang-di-hotel-maleo-makassar)
10:36:46	358360/358360	---M--	200	added ('OK')	image/jpeg	etag:%22577d8-61d80a3c5eb4f%22	http://pdamgowa.co.id/upload/2706fc50905fc3cbf01501de8de9694520344294020240718.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/2706fc50905fc3cbf01501de8de9694520344294020240718.jpg	(from http://pdamgowa.co.id/berita/pembukaan-pelatihan-pelayanan-prima-untuk-kepuasan-pelanggan-ke2-oleh-dirut-perumda-tirta-jeneberang-di-hotel-maleo-makassar)
10:36:49	362166/362166	---M--	200	added ('OK')	image/jpeg	etag:%22586b6-61df6572059d8%22	https://pdamgowa.co.id/upload/f6c03103e4c6ff644937c3ca975e262f28320883620240724.jpg	C:/xampp/htdocs/pdamgowa/pdamgowa.co.id/upload/f6c03103e4c6ff644937c3ca975e262f28320883620240724.jpg	(from http://pdamgowa.co.id/berita/acara-fgd-bisnis-plan-perumda-air-minum-tirta-jeneberang)
